type,line_id,year,hour,flow_mw
candidate,7,3,24,0.0
candidate,7,3,25,0.0
candidate,7,3,26,0.0
candidate,7,3,27,0.0
candidate,7,3,28,0.0
candidate,7,3,29,0.0
candidate,7,3,30,0.0
candidate,7,3,31,0.0
candidate,7,3,32,0.0
candidate,7,3,33,0.0
candidate,7,3,34,0.0
candidate,7,3,35,0.0
candidate,7,3,36,0.0
candidate,7,3,37,0.0
candidate,7,3,38,0.0
candidate,7,3,39,0.0
candidate,7,3,40,0.0
candidate,7,3,41,0.0
candidate,7,3,42,0.0
candidate,7,3,43,0.0
candidate,7,3,44,0.0
candidate,7,3,45,0.0
candidate,7,3,46,0.0
candidate,7,3,47,0.0
candidate,7,3,48,0.0
candidate,7,4,1,0.0
candidate,7,4,2,0.0
candidate,7,4,3,0.0
candidate,7,4,4,0.0
candidate,7,4,5,0.0
candidate,7,4,6,0.0
candidate,7,4,7,0.0
candidate,7,4,8,0.0
candidate,7,4,9,0.0
candidate,7,4,10,0.0
candidate,7,4,11,0.0
candidate,7,4,12,0.0
candidate,7,4,13,0.0
candidate,7,4,14,0.0
candidate,7,4,15,0.0
candidate,7,4,16,0.0
candidate,7,4,17,0.0
candidate,7,4,18,0.0
candidate,7,4,19,0.0
candidate,7,4,20,0.0
candidate,7,4,21,0.0
candidate,7,4,22,0.0
candidate,7,4,23,0.0
candidate,7,4,24,0.0
candidate,7,4,25,0.0
candidate,7,4,26,0.0
candidate,7,4,27,0.0
candidate,7,4,28,0.0
candidate,7,4,29,0.0
candidate,7,4,30,0.0
candidate,7,4,31,0.0
candidate,7,4,32,0.0
candidate,7,4,33,0.0
candidate,7,4,34,0.0
candidate,7,4,35,0.0
candidate,7,4,36,0.0
candidate,7,4,37,0.0
candidate,7,4,38,0.0
candidate,7,4,39,0.0
candidate,7,4,40,0.0
candidate,7,4,41,0.0
candidate,7,4,42,0.0
candidate,7,4,43,0.0
candidate,7,4,44,0.0
candidate,7,4,45,0.0
candidate,7,4,46,0.0
candidate,7,4,47,0.0
candidate,7,4,48,0.0
candidate,7,5,1,0.0
candidate,7,5,2,0.0
candidate,7,5,3,0.0
candidate,7,5,4,0.0
candidate,7,5,5,0.0
candidate,7,5,6,0.0
candidate,7,5,7,0.0
candidate,7,5,8,0.0
candidate,7,5,9,0.0
candidate,7,5,10,0.0
candidate,7,5,11,0.0
candidate,7,5,12,0.0
candidate,7,5,13,0.0
candidate,7,5,14,0.0
candidate,7,5,15,0.0
candidate,7,5,16,0.0
candidate,7,5,17,0.0
candidate,7,5,18,0.0
candidate,7,5,19,0.0
candidate,7,5,20,0.0
candidate,7,5,21,0.0
candidate,7,5,22,0.0
candidate,7,5,23,0.0
candidate,7,5,24,0.0
candidate,7,5,25,0.0
candidate,7,5,26,0.0
candidate,7,5,27,0.0
candidate,7,5,28,0.0
candidate,7,5,29,0.0
candidate,7,5,30,0.0
candidate,7,5,31,0.0
candidate,7,5,32,0.0
candidate,7,5,33,0.0
candidate,7,5,34,0.0
candidate,7,5,35,0.0
candidate,7,5,36,0.0
candidate,7,5,37,0.0
candidate,7,5,38,0.0
candidate,7,5,39,0.0
candidate,7,5,40,0.0
candidate,7,5,41,0.0
candidate,7,5,42,0.0
candidate,7,5,43,0.0
candidate,7,5,44,0.0
candidate,7,5,45,0.0
candidate,7,5,46,0.0
candidate,7,5,47,0.0
candidate,7,5,48,0.0
candidate,7,6,1,0.0
candidate,7,6,2,0.0
candidate,7,6,3,0.0
candidate,7,6,4,0.0
candidate,7,6,5,0.0
candidate,7,6,6,0.0
candidate,7,6,7,0.0
candidate,7,6,8,0.0
candidate,7,6,9,0.0
candidate,7,6,10,0.0
candidate,7,6,11,0.0
candidate,7,6,12,0.0
candidate,7,6,13,0.0
candidate,7,6,14,0.0
candidate,7,6,15,0.0
candidate,7,6,16,0.0
candidate,7,6,17,0.0
candidate,7,6,18,0.0
candidate,7,6,19,0.0
candidate,7,6,20,0.0
candidate,7,6,21,0.0
candidate,7,6,22,0.0
candidate,7,6,23,0.0
candidate,7,6,24,0.0
candidate,7,6,25,0.0
candidate,7,6,26,0.0
candidate,7,6,27,0.0
candidate,7,6,28,0.0
candidate,7,6,29,0.0
candidate,7,6,30,0.0
candidate,7,6,31,0.0
candidate,7,6,32,0.0
candidate,7,6,33,0.0
candidate,7,6,34,0.0
candidate,7,6,35,0.0
candidate,7,6,36,0.0
candidate,7,6,37,0.0
candidate,7,6,38,0.0
candidate,7,6,39,0.0
candidate,7,6,40,0.0
candidate,7,6,41,0.0
candidate,7,6,42,0.0
candidate,7,6,43,0.0
candidate,7,6,44,0.0
candidate,7,6,45,0.0
candidate,7,6,46,0.0
candidate,7,6,47,0.0
candidate,7,6,48,0.0
candidate,8,1,1,0.0
candidate,8,1,2,0.0
candidate,8,1,3,0.0
candidate,8,1,4,0.0
candidate,8,1,5,0.0
candidate,8,1,6,0.0
candidate,8,1,7,0.0
candidate,8,1,8,0.0
candidate,8,1,9,0.0
candidate,8,1,10,0.0
candidate,8,1,11,0.0
candidate,8,1,12,0.0
candidate,8,1,13,0.0
candidate,8,1,14,0.0
candidate,8,1,15,0.0
candidate,8,1,16,0.0
candidate,8,1,17,0.0
candidate,8,1,18,0.0
candidate,8,1,19,0.0
candidate,8,1,20,0.0
candidate,8,1,21,0.0
candidate,8,1,22,0.0
candidate,8,1,23,0.0
candidate,8,1,24,0.0
candidate,8,1,25,0.0
candidate,8,1,26,0.0
candidate,8,1,27,0.0
candidate,8,1,28,0.0
candidate,8,1,29,0.0
candidate,8,1,30,0.0
candidate,8,1,31,0.0
candidate,8,1,32,0.0
candidate,8,1,33,0.0
candidate,8,1,34,0.0
candidate,8,1,35,0.0
candidate,8,1,36,0.0
candidate,8,1,37,0.0
candidate,8,1,38,0.0
candidate,8,1,39,0.0
candidate,8,1,40,0.0
candidate,8,1,41,0.0
candidate,8,1,42,0.0
candidate,8,1,43,0.0
candidate,8,1,44,0.0
candidate,8,1,45,0.0
candidate,8,1,46,0.0
candidate,8,1,47,0.0
candidate,8,1,48,0.0
candidate,8,2,1,0.0
candidate,8,2,2,0.0
candidate,8,2,3,0.0
candidate,8,2,4,0.0
candidate,8,2,5,0.0
candidate,8,2,6,0.0
candidate,8,2,7,0.0
candidate,8,2,8,0.0
candidate,8,2,9,0.0
candidate,8,2,10,0.0
candidate,8,2,11,0.0
candidate,8,2,12,0.0
candidate,8,2,13,0.0
candidate,8,2,14,0.0
candidate,8,2,15,0.0
candidate,8,2,16,0.0
candidate,8,2,17,0.0
candidate,8,2,18,0.0
candidate,8,2,19,0.0
candidate,8,2,20,0.0
candidate,8,2,21,0.0
candidate,8,2,22,0.0
candidate,8,2,23,0.0
candidate,8,2,24,0.0
candidate,8,2,25,0.0
candidate,8,2,26,0.0
candidate,8,2,27,0.0
candidate,8,2,28,0.0
candidate,8,2,29,0.0
candidate,8,2,30,0.0
candidate,8,2,31,0.0
candidate,8,2,32,0.0
candidate,8,2,33,0.0
candidate,8,2,34,0.0
candidate,8,2,35,0.0
candidate,8,2,36,0.0
candidate,8,2,37,0.0
candidate,8,2,38,0.0
candidate,8,2,39,0.0
candidate,8,2,40,0.0
candidate,8,2,41,0.0
candidate,8,2,42,0.0
candidate,8,2,43,0.0
candidate,8,2,44,0.0
candidate,8,2,45,0.0
candidate,8,2,46,0.0
candidate,8,2,47,0.0
candidate,8,2,48,0.0
candidate,8,3,1,0.0
candidate,8,3,2,0.0
candidate,8,3,3,0.0
candidate,8,3,4,0.0
candidate,8,3,5,0.0
candidate,8,3,6,0.0
candidate,8,3,7,0.0
candidate,8,3,8,0.0
candidate,8,3,9,0.0
candidate,8,3,10,0.0
candidate,8,3,11,0.0
candidate,8,3,12,0.0
candidate,8,3,13,0.0
candidate,8,3,14,0.0
candidate,8,3,15,0.0
candidate,8,3,16,0.0
candidate,8,3,17,0.0
candidate,8,3,18,0.0
candidate,8,3,19,0.0
candidate,8,3,20,0.0
candidate,8,3,21,0.0
candidate,8,3,22,0.0
candidate,8,3,23,0.0
candidate,8,3,24,0.0
candidate,8,3,25,0.0
candidate,8,3,26,0.0
candidate,8,3,27,0.0
candidate,8,3,28,0.0
candidate,8,3,29,0.0
candidate,8,3,30,0.0
candidate,8,3,31,0.0
candidate,8,3,32,0.0
candidate,8,3,33,0.0
candidate,8,3,34,0.0
candidate,8,3,35,0.0
candidate,8,3,36,0.0
candidate,8,3,37,0.0
candidate,8,3,38,0.0
candidate,8,3,39,0.0
candidate,8,3,40,0.0
candidate,8,3,41,0.0
candidate,8,3,42,0.0
candidate,8,3,43,0.0
candidate,8,3,44,0.0
candidate,8,3,45,0.0
candidate,8,3,46,0.0
candidate,8,3,47,0.0
candidate,8,3,48,0.0
candidate,8,4,1,0.0
candidate,8,4,2,0.0
candidate,8,4,3,0.0
candidate,8,4,4,0.0
candidate,8,4,5,0.0
candidate,8,4,6,0.0
candidate,8,4,7,0.0
candidate,8,4,8,0.0
candidate,8,4,9,0.0
candidate,8,4,10,0.0
candidate,8,4,11,0.0
candidate,8,4,12,0.0
candidate,8,4,13,0.0
candidate,8,4,14,0.0
candidate,8,4,15,0.0
candidate,8,4,16,0.0
candidate,8,4,17,0.0
candidate,8,4,18,0.0
candidate,8,4,19,0.0
candidate,8,4,20,0.0
candidate,8,4,21,0.0
candidate,8,4,22,0.0
candidate,8,4,23,0.0
candidate,8,4,24,0.0
candidate,8,4,25,0.0
candidate,8,4,26,0.0
candidate,8,4,27,0.0
candidate,8,4,28,0.0
candidate,8,4,29,0.0
candidate,8,4,30,0.0
candidate,8,4,31,0.0
candidate,8,4,32,0.0
candidate,8,4,33,0.0
candidate,8,4,34,0.0
candidate,8,4,35,0.0
candidate,8,4,36,0.0
candidate,8,4,37,0.0
candidate,8,4,38,0.0
candidate,8,4,39,0.0
candidate,8,4,40,0.0
candidate,8,4,41,0.0
candidate,8,4,42,0.0
candidate,8,4,43,0.0
candidate,8,4,44,0.0
candidate,8,4,45,0.0
candidate,8,4,46,0.0
candidate,8,4,47,0.0
candidate,8,4,48,0.0
candidate,8,5,1,0.0
candidate,8,5,2,0.0
candidate,8,5,3,0.0
candidate,8,5,4,0.0
candidate,8,5,5,0.0
candidate,8,5,6,0.0
candidate,8,5,7,0.0
candidate,8,5,8,0.0
candidate,8,5,9,0.0
candidate,8,5,10,0.0
candidate,8,5,11,0.0
candidate,8,5,12,0.0
candidate,8,5,13,0.0
candidate,8,5,14,0.0
candidate,8,5,15,0.0
candidate,8,5,16,0.0
candidate,8,5,17,0.0
candidate,8,5,18,0.0
candidate,8,5,19,0.0
candidate,8,5,20,0.0
candidate,8,5,21,0.0
candidate,8,5,22,0.0
candidate,8,5,23,0.0
candidate,8,5,24,0.0
candidate,8,5,25,0.0
candidate,8,5,26,0.0
candidate,8,5,27,0.0
candidate,8,5,28,0.0
candidate,8,5,29,0.0
candidate,8,5,30,0.0
candidate,8,5,31,0.0
candidate,8,5,32,0.0
candidate,8,5,33,0.0
candidate,8,5,34,0.0
candidate,8,5,35,0.0
candidate,8,5,36,0.0
candidate,8,5,37,0.0
candidate,8,5,38,0.0
candidate,8,5,39,0.0
candidate,8,5,40,0.0
candidate,8,5,41,0.0
candidate,8,5,42,0.0
candidate,8,5,43,0.0
candidate,8,5,44,0.0
candidate,8,5,45,0.0
candidate,8,5,46,0.0
candidate,8,5,47,0.0
candidate,8,5,48,0.0
candidate,8,6,1,0.0
candidate,8,6,2,0.0
candidate,8,6,3,0.0
candidate,8,6,4,0.0
candidate,8,6,5,0.0
candidate,8,6,6,0.0
candidate,8,6,7,0.0
candidate,8,6,8,0.0
candidate,8,6,9,0.0
candidate,8,6,10,0.0
candidate,8,6,11,0.0
candidate,8,6,12,0.0
candidate,8,6,13,0.0
candidate,8,6,14,0.0
candidate,8,6,15,0.0
candidate,8,6,16,0.0
candidate,8,6,17,0.0
candidate,8,6,18,0.0
candidate,8,6,19,0.0
candidate,8,6,20,0.0
candidate,8,6,21,0.0
candidate,8,6,22,0.0
candidate,8,6,23,0.0
candidate,8,6,24,0.0
candidate,8,6,25,0.0
candidate,8,6,26,0.0
candidate,8,6,27,0.0
candidate,8,6,28,0.0
candidate,8,6,29,0.0
candidate,8,6,30,0.0
candidate,8,6,31,0.0
candidate,8,6,32,0.0
candidate,8,6,33,0.0
candidate,8,6,34,0.0
candidate,8,6,35,0.0
candidate,8,6,36,0.0
candidate,8,6,37,0.0
candidate,8,6,38,0.0
candidate,8,6,39,0.0
candidate,8,6,40,0.0
candidate,8,6,41,0.0
candidate,8,6,42,0.0
candidate,8,6,43,0.0
candidate,8,6,44,0.0
candidate,8,6,45,0.0
candidate,8,6,46,0.0
candidate,8,6,47,0.0
candidate,8,6,48,0.0
candidate,9,1,1,0.0
candidate,9,1,2,0.0
candidate,9,1,3,0.0
candidate,9,1,4,0.0
candidate,9,1,5,0.0
candidate,9,1,6,0.0
candidate,9,1,7,0.0
candidate,9,1,8,0.0
candidate,9,1,9,0.0
candidate,9,1,10,0.0
candidate,9,1,11,0.0
candidate,9,1,12,0.0
candidate,9,1,13,0.0
candidate,9,1,14,0.0
candidate,9,1,15,0.0
candidate,9,1,16,0.0
candidate,9,1,17,0.0
candidate,9,1,18,0.0
candidate,9,1,19,0.0
candidate,9,1,20,0.0
candidate,9,1,21,0.0
candidate,9,1,22,0.0
candidate,9,1,23,0.0
candidate,9,1,24,0.0
candidate,9,1,25,0.0
candidate,9,1,26,0.0
candidate,9,1,27,0.0
candidate,9,1,28,0.0
candidate,9,1,29,0.0
candidate,9,1,30,0.0
candidate,9,1,31,0.0
candidate,9,1,32,0.0
candidate,9,1,33,0.0
candidate,9,1,34,0.0
candidate,9,1,35,0.0
candidate,9,1,36,0.0
candidate,9,1,37,0.0
candidate,9,1,38,0.0
candidate,9,1,39,0.0
candidate,9,1,40,0.0
candidate,9,1,41,0.0
candidate,9,1,42,0.0
candidate,9,1,43,0.0
candidate,9,1,44,0.0
candidate,9,1,45,0.0
candidate,9,1,46,0.0
candidate,9,1,47,0.0
candidate,9,1,48,0.0
candidate,9,2,1,0.0
candidate,9,2,2,0.0
candidate,9,2,3,0.0
candidate,9,2,4,0.0
candidate,9,2,5,0.0
candidate,9,2,6,0.0
candidate,9,2,7,0.0
candidate,9,2,8,0.0
candidate,9,2,9,0.0
candidate,9,2,10,0.0
candidate,9,2,11,0.0
candidate,9,2,12,0.0
candidate,9,2,13,0.0
candidate,9,2,14,0.0
candidate,9,2,15,0.0
candidate,9,2,16,0.0
candidate,9,2,17,0.0
candidate,9,2,18,0.0
candidate,9,2,19,0.0
candidate,9,2,20,0.0
candidate,9,2,21,0.0
candidate,9,2,22,0.0
candidate,9,2,23,0.0
candidate,9,2,24,0.0
candidate,9,2,25,0.0
candidate,9,2,26,0.0
candidate,9,2,27,0.0
candidate,9,2,28,0.0
candidate,9,2,29,0.0
candidate,9,2,30,0.0
candidate,9,2,31,0.0
candidate,9,2,32,0.0
candidate,9,2,33,0.0
candidate,9,2,34,0.0
candidate,9,2,35,0.0
candidate,9,2,36,0.0
candidate,9,2,37,0.0
candidate,9,2,38,0.0
candidate,9,2,39,0.0
candidate,9,2,40,0.0
candidate,9,2,41,0.0
candidate,9,2,42,0.0
candidate,9,2,43,0.0
candidate,9,2,44,0.0
candidate,9,2,45,0.0
candidate,9,2,46,0.0
candidate,9,2,47,0.0
candidate,9,2,48,0.0
candidate,9,3,1,0.0
candidate,9,3,2,0.0
candidate,9,3,3,0.0
candidate,9,3,4,0.0
candidate,9,3,5,0.0
candidate,9,3,6,0.0
candidate,9,3,7,0.0
candidate,9,3,8,0.0
candidate,9,3,9,0.0
candidate,9,3,10,0.0
candidate,9,3,11,0.0
candidate,9,3,12,0.0
candidate,9,3,13,0.0
candidate,9,3,14,0.0
candidate,9,3,15,0.0
candidate,9,3,16,0.0
candidate,9,3,17,0.0
candidate,9,3,18,0.0
candidate,9,3,19,0.0
candidate,9,3,20,0.0
candidate,9,3,21,0.0
candidate,9,3,22,0.0
candidate,9,3,23,0.0
candidate,9,3,24,0.0
candidate,9,3,25,0.0
candidate,9,3,26,0.0
candidate,9,3,27,0.0
candidate,9,3,28,0.0
candidate,9,3,29,0.0
candidate,9,3,30,0.0
candidate,9,3,31,0.0
candidate,9,3,32,0.0
candidate,9,3,33,0.0
candidate,9,3,34,0.0
candidate,9,3,35,0.0
candidate,9,3,36,0.0
candidate,9,3,37,0.0
candidate,9,3,38,0.0
candidate,9,3,39,0.0
candidate,9,3,40,0.0
candidate,9,3,41,0.0
candidate,9,3,42,0.0
candidate,9,3,43,0.0
candidate,9,3,44,0.0
candidate,9,3,45,0.0
candidate,9,3,46,0.0
candidate,9,3,47,0.0
candidate,9,3,48,0.0
candidate,9,4,1,0.0
candidate,9,4,2,0.0
candidate,9,4,3,0.0
candidate,9,4,4,0.0
candidate,9,4,5,0.0
candidate,9,4,6,0.0
candidate,9,4,7,0.0
candidate,9,4,8,0.0
candidate,9,4,9,0.0
candidate,9,4,10,0.0
candidate,9,4,11,0.0
candidate,9,4,12,0.0
candidate,9,4,13,0.0
candidate,9,4,14,0.0
candidate,9,4,15,0.0
candidate,9,4,16,0.0
candidate,9,4,17,0.0
candidate,9,4,18,0.0
candidate,9,4,19,0.0
candidate,9,4,20,0.0
candidate,9,4,21,0.0
candidate,9,4,22,0.0
candidate,9,4,23,0.0
candidate,9,4,24,0.0
candidate,9,4,25,0.0
candidate,9,4,26,0.0
candidate,9,4,27,0.0
candidate,9,4,28,0.0
candidate,9,4,29,0.0
candidate,9,4,30,0.0
candidate,9,4,31,0.0
candidate,9,4,32,0.0
candidate,9,4,33,0.0
candidate,9,4,34,0.0
candidate,9,4,35,0.0
candidate,9,4,36,0.0
candidate,9,4,37,0.0
candidate,9,4,38,0.0
candidate,9,4,39,0.0
candidate,9,4,40,0.0
candidate,9,4,41,0.0
candidate,9,4,42,0.0
candidate,9,4,43,0.0
candidate,9,4,44,0.0
candidate,9,4,45,0.0
candidate,9,4,46,0.0
candidate,9,4,47,0.0
candidate,9,4,48,0.0
candidate,9,5,1,0.0
candidate,9,5,2,0.0
candidate,9,5,3,0.0
candidate,9,5,4,0.0
candidate,9,5,5,0.0
candidate,9,5,6,0.0
candidate,9,5,7,0.0
candidate,9,5,8,0.0
candidate,9,5,9,0.0
candidate,9,5,10,0.0
candidate,9,5,11,0.0
candidate,9,5,12,0.0
candidate,9,5,13,0.0
candidate,9,5,14,0.0
candidate,9,5,15,0.0
candidate,9,5,16,0.0
candidate,9,5,17,0.0
candidate,9,5,18,0.0
candidate,9,5,19,0.0
candidate,9,5,20,0.0
candidate,9,5,21,0.0
candidate,9,5,22,0.0
candidate,9,5,23,0.0
candidate,9,5,24,0.0
candidate,9,5,25,0.0
candidate,9,5,26,0.0
candidate,9,5,27,0.0
candidate,9,5,28,0.0
candidate,9,5,29,0.0
candidate,9,5,30,0.0
candidate,9,5,31,0.0
candidate,9,5,32,0.0
candidate,9,5,33,0.0
candidate,9,5,34,0.0
candidate,9,5,35,0.0
candidate,9,5,36,0.0
candidate,9,5,37,0.0
candidate,9,5,38,0.0
candidate,9,5,39,0.0
candidate,9,5,40,0.0
candidate,9,5,41,0.0
candidate,9,5,42,0.0
candidate,9,5,43,0.0
candidate,9,5,44,0.0
candidate,9,5,45,0.0
candidate,9,5,46,0.0
candidate,9,5,47,0.0
candidate,9,5,48,0.0
candidate,9,6,1,0.0
candidate,9,6,2,0.0
candidate,9,6,3,0.0
candidate,9,6,4,0.0
candidate,9,6,5,0.0
candidate,9,6,6,0.0
candidate,9,6,7,0.0
candidate,9,6,8,0.0
candidate,9,6,9,0.0
candidate,9,6,10,0.0
candidate,9,6,11,0.0
candidate,9,6,12,0.0
candidate,9,6,13,0.0
candidate,9,6,14,0.0
candidate,9,6,15,0.0
candidate,9,6,16,0.0
candidate,9,6,17,0.0
candidate,9,6,18,0.0
candidate,9,6,19,0.0
candidate,9,6,20,0.0
candidate,9,6,21,0.0
candidate,9,6,22,0.0
candidate,9,6,23,0.0
candidate,9,6,24,0.0
candidate,9,6,25,0.0
candidate,9,6,26,0.0
candidate,9,6,27,0.0
candidate,9,6,28,0.0
candidate,9,6,29,0.0
candidate,9,6,30,0.0
candidate,9,6,31,0.0
candidate,9,6,32,0.0
candidate,9,6,33,0.0
candidate,9,6,34,0.0
candidate,9,6,35,0.0
candidate,9,6,36,0.0
candidate,9,6,37,0.0
candidate,9,6,38,0.0
candidate,9,6,39,0.0
candidate,9,6,40,0.0
candidate,9,6,41,0.0
candidate,9,6,42,0.0
candidate,9,6,43,0.0
candidate,9,6,44,0.0
candidate,9,6,45,0.0
candidate,9,6,46,0.0
candidate,9,6,47,0.0
candidate,9,6,48,0.0
candidate,10,1,1,0.0
candidate,10,1,2,0.0
candidate,10,1,3,0.0
candidate,10,1,4,0.0
candidate,10,1,5,0.0
candidate,10,1,6,0.0
candidate,10,1,7,0.0
candidate,10,1,8,0.0
candidate,10,1,9,0.0
candidate,10,1,10,0.0
candidate,10,1,11,0.0
candidate,10,1,12,0.0
candidate,10,1,13,0.0
candidate,10,1,14,0.0
candidate,10,1,15,0.0
candidate,10,1,16,0.0
candidate,10,1,17,0.0
candidate,10,1,18,0.0
candidate,10,1,19,0.0
candidate,10,1,20,0.0
candidate,10,1,21,0.0
candidate,10,1,22,0.0
candidate,10,1,23,0.0
candidate,10,1,24,0.0
candidate,10,1,25,0.0
candidate,10,1,26,0.0
candidate,10,1,27,0.0
candidate,10,1,28,0.0
candidate,10,1,29,0.0
candidate,10,1,30,0.0
candidate,10,1,31,0.0
candidate,10,1,32,0.0
candidate,10,1,33,0.0
candidate,10,1,34,0.0
candidate,10,1,35,0.0
candidate,10,1,36,0.0
candidate,10,1,37,0.0
candidate,10,1,38,0.0
candidate,10,1,39,0.0
candidate,10,1,40,0.0
candidate,10,1,41,0.0
candidate,10,1,42,0.0
candidate,10,1,43,0.0
candidate,10,1,44,0.0
candidate,10,1,45,0.0
candidate,10,1,46,0.0
candidate,10,1,47,0.0
candidate,10,1,48,0.0
candidate,10,2,1,0.0
candidate,10,2,2,0.0
candidate,10,2,3,0.0
candidate,10,2,4,0.0
candidate,10,2,5,0.0
candidate,10,2,6,0.0
candidate,10,2,7,0.0
candidate,10,2,8,0.0
candidate,10,2,9,0.0
candidate,10,2,10,0.0
candidate,10,2,11,0.0
candidate,10,2,12,0.0
candidate,10,2,13,0.0
candidate,10,2,14,0.0
candidate,10,2,15,0.0
candidate,10,2,16,0.0
candidate,10,2,17,0.0
candidate,10,2,18,0.0
candidate,10,2,19,0.0
candidate,10,2,20,0.0
candidate,10,2,21,0.0
candidate,10,2,22,0.0
candidate,10,2,23,0.0
candidate,10,2,24,0.0
candidate,10,2,25,0.0
candidate,10,2,26,0.0
candidate,10,2,27,0.0
candidate,10,2,28,0.0
candidate,10,2,29,0.0
candidate,10,2,30,0.0
candidate,10,2,31,0.0
candidate,10,2,32,0.0
candidate,10,2,33,0.0
candidate,10,2,34,0.0
candidate,10,2,35,0.0
candidate,10,2,36,0.0
candidate,10,2,37,0.0
candidate,10,2,38,0.0
candidate,10,2,39,0.0
candidate,10,2,40,0.0
candidate,10,2,41,0.0
candidate,10,2,42,0.0
candidate,10,2,43,0.0
candidate,10,2,44,0.0
candidate,10,2,45,0.0
candidate,10,2,46,0.0
candidate,10,2,47,0.0
candidate,10,2,48,0.0
candidate,10,3,1,0.0
candidate,10,3,2,0.0
candidate,10,3,3,0.0
candidate,10,3,4,0.0
candidate,10,3,5,0.0
candidate,10,3,6,0.0
candidate,10,3,7,0.0
candidate,10,3,8,0.0
candidate,10,3,9,0.0
candidate,10,3,10,0.0
candidate,10,3,11,0.0
candidate,10,3,12,0.0
candidate,10,3,13,0.0
candidate,10,3,14,0.0
candidate,10,3,15,0.0
candidate,10,3,16,0.0
candidate,10,3,17,0.0
candidate,10,3,18,0.0
candidate,10,3,19,0.0
candidate,10,3,20,0.0
candidate,10,3,21,0.0
candidate,10,3,22,0.0
candidate,10,3,23,0.0
candidate,10,3,24,0.0
candidate,10,3,25,0.0
candidate,10,3,26,0.0
candidate,10,3,27,0.0
candidate,10,3,28,0.0
candidate,10,3,29,0.0
candidate,10,3,30,0.0
candidate,10,3,31,0.0
candidate,10,3,32,0.0
candidate,10,3,33,0.0
candidate,10,3,34,0.0
candidate,10,3,35,0.0
candidate,10,3,36,0.0
candidate,10,3,37,0.0
candidate,10,3,38,0.0
candidate,10,3,39,0.0
candidate,10,3,40,0.0
candidate,10,3,41,0.0
candidate,10,3,42,0.0
candidate,10,3,43,0.0
candidate,10,3,44,0.0
candidate,10,3,45,0.0
candidate,10,3,46,0.0
candidate,10,3,47,0.0
candidate,10,3,48,0.0
candidate,10,4,1,0.0
candidate,10,4,2,0.0
candidate,10,4,3,0.0
candidate,10,4,4,0.0
candidate,10,4,5,0.0
candidate,10,4,6,0.0
candidate,10,4,7,0.0
candidate,10,4,8,0.0
candidate,10,4,9,0.0
candidate,10,4,10,0.0
candidate,10,4,11,0.0
candidate,10,4,12,0.0
candidate,10,4,13,0.0
candidate,10,4,14,0.0
candidate,10,4,15,0.0
candidate,10,4,16,0.0
candidate,10,4,17,0.0
candidate,10,4,18,0.0
candidate,10,4,19,0.0
candidate,10,4,20,0.0
candidate,10,4,21,0.0
candidate,10,4,22,0.0
candidate,10,4,23,0.0
candidate,10,4,24,0.0
candidate,10,4,25,0.0
candidate,10,4,26,0.0
candidate,10,4,27,0.0
candidate,10,4,28,0.0
candidate,10,4,29,0.0
candidate,10,4,30,0.0
candidate,10,4,31,0.0
candidate,10,4,32,0.0
candidate,10,4,33,0.0
candidate,10,4,34,0.0
candidate,10,4,35,0.0
candidate,10,4,36,0.0
candidate,10,4,37,0.0
candidate,10,4,38,0.0
candidate,10,4,39,0.0
candidate,10,4,40,0.0
candidate,10,4,41,0.0
candidate,10,4,42,0.0
candidate,10,4,43,0.0
candidate,10,4,44,0.0
candidate,10,4,45,0.0
candidate,10,4,46,0.0
candidate,10,4,47,0.0
candidate,10,4,48,0.0
candidate,10,5,1,0.0
candidate,10,5,2,0.0
candidate,10,5,3,0.0
candidate,10,5,4,0.0
candidate,10,5,5,0.0
candidate,10,5,6,0.0
candidate,10,5,7,0.0
candidate,10,5,8,0.0
candidate,10,5,9,0.0
candidate,10,5,10,0.0
candidate,10,5,11,0.0
candidate,10,5,12,0.0
candidate,10,5,13,0.0
candidate,10,5,14,0.0
candidate,10,5,15,0.0
candidate,10,5,16,0.0
candidate,10,5,17,0.0
candidate,10,5,18,0.0
candidate,10,5,19,0.0
candidate,10,5,20,0.0
candidate,10,5,21,0.0
candidate,10,5,22,0.0
candidate,10,5,23,0.0
candidate,10,5,24,0.0
candidate,10,5,25,0.0
candidate,10,5,26,0.0
candidate,10,5,27,0.0
candidate,10,5,28,0.0
candidate,10,5,29,0.0
candidate,10,5,30,0.0
candidate,10,5,31,0.0
candidate,10,5,32,0.0
candidate,10,5,33,0.0
candidate,10,5,34,0.0
candidate,10,5,35,0.0
candidate,10,5,36,0.0
candidate,10,5,37,0.0
candidate,10,5,38,0.0
candidate,10,5,39,0.0
candidate,10,5,40,0.0
candidate,10,5,41,0.0
candidate,10,5,42,0.0
candidate,10,5,43,0.0
candidate,10,5,44,0.0
candidate,10,5,45,0.0
candidate,10,5,46,0.0
candidate,10,5,47,0.0
candidate,10,5,48,0.0
candidate,10,6,1,0.0
candidate,10,6,2,0.0
candidate,10,6,3,0.0
candidate,10,6,4,0.0
candidate,10,6,5,0.0
candidate,10,6,6,0.0
candidate,10,6,7,0.0
candidate,10,6,8,0.0
candidate,10,6,9,0.0
candidate,10,6,10,0.0
candidate,10,6,11,0.0
candidate,10,6,12,0.0
candidate,10,6,13,0.0
